date,MKTbond,DRF,CRF,LRF
2010-03-31,0.00435538375989758,0.034384827518792196,0.022248392234169502,0.0141159287826715
2010-04-30,0.012744528861731198,0.0225857668862393,0.0120842012019944,0.0139345009579377
2010-05-31,-0.00109055386331987,-0.0157879354628239,-0.025887716563604002,0.010408746793639201
2010-06-30,0.015132326439555099,0.009206269165485231,-0.005477523699535149,0.00170856087827694
2010-07-31,0.015774079378958,0.0205654694734849,0.015202051061825,0.0048567921218962
2010-08-31,0.0151029722373868,0.0155685357825097,-0.010680988129776301,0.014590656479307301
2010-09-30,0.00556895102145816,0.0205701485796366,0.021024966686591,0.00407375225534752
2010-10-31,0.000817820305008162,0.0107454772204706,0.0232148809048829,-0.00207303025007811
2010-11-30,-0.00540733211116028,0.00589988724280204,-0.000520846605433647,0.00320521949782277
2010-12-31,-0.00828174771278741,0.0209046610788293,0.0171644588491019,-0.00784862874251621
2011-01-31,0.0056620919768107306,-0.00160631413962909,0.0163610213371145,0.00967821969608086
2011-02-28,0.00433705614552522,0.021310920814261,0.0208715600823949,0.0149149245907079
2011-03-31,0.0007911798744654771,0.0122552645983834,0.0071002739665159,0.0117207428796959
2011-04-30,0.014701362354018,0.0206819284845841,0.00281527335466232,0.004183852811601951
2011-05-31,0.0107672358168894,0.017830375885199402,-0.0013847259156074502,0.00637311398351732
2011-06-30,-0.00386154650061735,-0.0078110074954222996,-0.00156755500723901,-0.0023367398647325
2011-07-31,0.0156165579695207,0.00976678623990033,-0.00490445513823405,0.0020374033809591
2011-08-31,0.00545742482427198,0.00144250085115342,-0.0273633200771735,-0.0015874841860493698
2011-09-30,-0.0017983826835154,-0.0030190900581784203,-0.0237398210645354,0.0125300229576584
2011-10-31,0.0154325343418132,0.028931524239347597,0.028878431824381302,-0.0031265377998737696
2011-11-30,-0.0127876720087712,-0.0124164573480141,-0.00470325829331956,0.00421463878364411
2011-12-31,0.0185839919797867,0.0240502323781707,-0.0013328800486488701,-0.00324692769623452
2012-01-31,0.0175003669195094,0.0322202279085606,0.0163902856736222,0.0128815618131881
2012-02-29,0.00838502475102695,0.0220760357115822,0.021915231203851204,0.013676858307308798
2012-03-31,-0.00568494221933887,-0.00247172344262002,0.00693546365579274,0.00324364077181915
2012-04-30,0.0098672354208851,0.0075215123527237904,-0.00177555266139636,0.008449888460938821
2012-05-31,0.00410602379648461,0.000293385522168343,-0.0148128659524656,0.00934362300057885
2012-06-30,0.00772863145906559,0.0161827129105766,0.0068712211594982395,0.00243393642505958
2012-07-31,0.0224560973082249,0.0248563793959143,-0.006314941353232691,0.00895629345800701
2012-08-31,-0.000567979765233584,0.00265393129428501,0.0108651342718786,-0.00278568045277961
2012-09-30,0.00981529736426478,0.0126608218104249,0.010584357854709401,0.0031069115876732802
2012-10-31,0.0074739679759533995,0.006184607094612589,0.00214870555126212,0.0009426728931640959
2012-11-30,-0.000559437028534502,-0.00045963822274842805,0.00332001280721699,-0.00121701670738533
2012-12-31,-0.000239883874042661,0.0083522828553566,0.0184403668893203,-0.0018917871454286201
2013-01-31,-0.00626564956026192,-0.00241989679928939,0.018502201036710898,0.0026585954608915503
2013-02-28,0.007389079475196541,0.0024007517643906003,-0.00228359489062214,0.000288279867629699
2013-03-31,0.00132678752932196,0.00211404742774043,0.00778013291994623,0.000335600630331483
2013-04-30,0.0153337688383712,0.021440597497102497,0.000543832200139285,0.009472162178012859
2013-05-31,-0.0198790069401409,-0.016964455971349598,0.0161104056922792,-0.0033698725618218
2013-06-30,-0.0269813369832054,-0.0339138707432977,-0.0030260072580261697,-0.0141429780136533
2013-07-31,0.00716350424627431,0.0058970447806459304,0.0047172058837759,-0.00035297493218895
2013-08-31,-0.00574768626965515,-0.0073935202824069604,5.17688719552223e-05,-0.00033038067054572
2013-09-30,0.00628683219226757,-0.000758751766063696,0.00048493919158745796,0.000146954231707316
2013-10-31,0.0135459354350037,0.0196741264133344,0.0091275953731461,0.00403350676294587
2013-11-30,-0.00343608429136515,-0.00533986349479182,0.00798616406067279,0.00284744093862293
2013-12-31,0.00207540947401193,0.010091215228234,0.0051724975748842095,0.0031192257765687396
2014-01-31,0.0138398019724555,0.0162244084873202,-0.0046232497585159,0.0159398589966196
2014-02-28,0.00985356480998603,0.0155992307478205,0.00798868646073889,0.00537584632443006
2014-03-31,0.00208929320518871,0.00747709290030914,0.00168338218666608,0.0086372875059836
2014-04-30,0.009833859832032799,0.0170165510196073,0.00237976712527919,0.00524094686531956
2014-05-31,0.0121950434535533,0.0188631623656227,0.0029250368288748,0.0135829891837681
2014-06-30,0.00101966533809542,0.0058882316215255305,0.00993470337034108,0.0124474076951073
2014-07-31,0.000231705721762014,-0.00266467428282586,-0.00937729082803036,0.00377729265540338
2014-08-31,0.0125974419510293,0.00979523427337119,-0.00310394455767717,-4.81822430026391e-05
2014-09-30,-0.00959863367334232,-0.020653137343107503,-0.0067085662762574804,-0.00545030178610323
2014-10-31,0.00915248109558257,-2.6021565316086696e-06,-0.0048960560687592,0.0015141016575687298
2014-11-30,0.0039216839593322304,0.000561802400366275,-0.00717194910484845,0.0019527181275166
2014-12-31,0.00410366355095318,0.00344799836552441,-0.013620337326915699,0.0054298684143168794
2015-01-31,0.024518792936123298,0.0383864152569728,-0.012985336791431299,0.0214600217684358
2015-02-28,-0.00891936835452796,-0.00609092072582161,0.0297589702149961,-0.008377875126526551
2015-03-31,0.0035163368627607,-0.00338591397164131,-0.00625690908222403,0.00197355325507866
2015-04-30,-0.00599176232162151,-0.015247395285341301,0.014302908839427898,-0.0015164854001148101
2015-05-31,-0.007443256789053289,-0.0191204882103124,0.00935054099507342,-0.0066286382602521
2015-06-30,-0.0120754071027093,-0.0288026881918396,-0.00413632624784414,-0.012365805026262899
2015-07-31,0.0052442608250005,-0.000305347671498137,-0.0150132133817096,0.00384160307070169
2015-08-31,-0.00339794510301296,-0.0151167511541842,-0.008665690129097259,-0.00477844954283047
2015-09-30,0.00567449636243206,-0.00982742180835896,-0.027921920417074298,0.00098172893711286
2015-10-31,0.00477335987539873,0.011272926721631599,0.0169817519008391,-0.0029271470097485203
2015-11-30,-0.0022718247791058497,-0.013831148120416602,-0.015989630858977498,-0.00703047305782852
2015-12-31,-0.00491014305006134,-0.0221029803007183,-0.0212285270655966,-0.0107617565817607
2016-01-31,-0.00216311087429198,-0.0229013267741688,-0.0187556568134249,-0.00918704063798082
2016-02-29,0.008620054916497491,0.0167940923221975,-0.0064040715571731495,0.00450028520315251
2016-03-31,0.0239938471062555,0.0647870987739377,0.0246717452588301,0.021650649842696802
2016-04-30,0.0118334072614136,0.042363777558287,0.025208848626984,0.0104571933217114
2016-05-31,-0.00046707729026419196,0.00774102472956726,0.0104910452542105,0.0115867937746663
2016-06-30,0.0193611965558942,0.0344920766191114,-0.00322657522758065,0.0179540615090099
2016-07-31,0.00991610223056748,0.022566404770733902,0.0119537011017924,0.0134090454994254
2016-08-31,0.0042379531905503195,0.021571171601248704,0.015486231009293501,0.0128916707512999
2016-09-30,-0.0009403157479414689,0.0024719720640259597,0.013313895092483,0.00482046183801328
2016-10-31,-0.00850225052507979,-0.009015612603037489,0.0155549931659767,0.009326940942158711
2016-11-30,-0.021570140195848603,-0.026175599967936,0.0200681614773307,-0.00929547491970227
2016-12-31,0.004052462045405,0.0157632031834887,0.0106789573461309,0.0116048631234677
2017-01-31,0.004449030303363,0.00614414798011405,0.00990931102554615,0.0116048631234677
2017-02-28,0.0122989245790159,0.0165731006349672,-0.00192613166698404,0.00608257454091612
2017-03-31,-0.00252063119307589,-0.00638162301319321,0.00113889411703738,-0.0021240957812605297
2017-04-30,0.0110685296554985,0.0126366483754768,0.0012383736750098602,0.000650509979444935
2017-05-31,0.009835923273070299,0.012314633767917001,-0.00439731248330771,0.00449352758713154
2017-06-30,0.0042188028662640395,0.00951675054890367,-0.00897108843796984,0.00489684800093006
2017-07-31,0.00550274277276416,0.00249164585657512,0.00653922662125886,0.00154103066825346
2017-08-31,0.0044893850308894805,0.00482424516648335,-0.0100727747895724,0.0016951539371735898
2017-09-30,0.000392304744050171,0.00530359125305999,0.0144424995110218,0.0013913417411489301
2017-10-31,0.00187158667748299,0.004556652791771029,0.00259605202933096,0.0037707412485481102
2017-11-30,-0.00143720159993823,0.0032614894058490902,-0.000163724268301605,0.00786888714403344
2017-12-31,0.006783342207002,0.0139746695560573,-0.00350661391580615,0.00311675520041761
2018-01-31,-0.00584590603415108,0.00354234425727702,0.0242272718502744,0.000801364294319411
2018-02-28,-0.0190180652901514,-0.026696394626530798,0.0104752193237223,-0.0123628272052655
2018-03-31,0.00033531258986996596,0.0018089451798235202,-0.0105641994487894,-0.0008547634442051489
2018-04-30,-0.00755664704733401,-0.00888544004812985,0.0180446004762486,-0.0019133175431497202
2018-05-31,0.00382501850159739,0.00246448064449192,-0.00315997794201658,0.00228709107557104
2018-06-30,-0.00520752730866528,-0.00826336477073367,0.0073250560813799504,-0.00328101844672968
2018-07-31,0.00667816605163008,0.0111886722179366,0.00209867414752766,0.0016214414504408601
2018-08-31,0.00364691381330701,-0.0023193368350708198,0.00178902848087256,0.00010996858749045799
2018-09-30,-0.0037268329087493304,-0.0028594927385623,0.0121658960327009,-0.0043662086310316
2018-10-31,-0.0154137540675152,-0.0309636754253265,0.00023401598555304398,-0.013463053289517898
2018-11-30,-0.005123969974760531,-0.0135297887341462,-0.0117001366557929,-0.00245609812199222
2018-12-31,0.00571651307567794,0.00163094718037324,-0.0425075178763908,-0.0039202241859036405
2019-01-31,0.0242673240462789,0.0326766631878099,0.0237392859933383,0.0027857236950347
2019-02-28,0.00312898466738272,0.00324815960526128,0.0164810251397461,0.0012733729789232001
2019-03-31,0.0211225054584219,0.027899702596571402,-0.018065649098529,0.012935053660199501
2019-04-30,0.00401283192974837,0.00794269711784573,0.0120031728458266,0.00218058717598054
2019-05-31,0.00729169911654035,0.0063800898523085105,-0.025611682920050297,0.00344517459282913
2019-06-30,0.0245233448721308,0.0346642238289594,-0.00462458136981732,0.015148518036418802
2019-07-31,0.0032092437060234104,0.00677336675739706,0.0009636924367347401,0.00505612223378342
2019-08-31,0.0244690323452426,0.0362904868956534,-0.0339800281079407,0.0219990260274502
2019-09-30,-0.006135759338107279,-0.0115434748371096,0.00955536359157879,-0.008399556157135219
2019-10-31,0.00213463269000893,-0.000257115885853408,-0.000213483653727525,-0.00287559121627753
2019-11-30,0.00441783867279572,0.0124372000215814,0.00152875178011912,0.00520936531430743
2019-12-31,0.00579843520021911,0.011238379032777199,0.0265604873816256,2.07315301839595e-06
2020-01-31,0.0169707873499254,0.020684029927569098,-0.0208005924127328,0.020741224832470602
2020-02-29,0.00528702010206023,-0.00238344879442673,-0.0385201958371112,-0.00210549230602495
2020-03-31,-0.07324690935116761,-0.0658558921964798,-0.06627685569923619,-0.0123097770547663
2020-04-30,0.053847026605390196,0.0563821758870645,0.014203338357181,0.0218808525999899
2020-05-31,0.0213315651768086,0.012648929617601199,0.041467895555714104,0.00459017954949586
2020-06-30,0.0203505632267143,0.0240830651271292,0.00452797540018963,0.013601761926560301
2020-07-31,0.0317804137882271,0.0515542694137383,0.00463660628870826,0.0116400684752951
2020-08-31,-0.00823412668416566,-0.020703767774165903,0.0368575287996485,-0.00519523412105807
2020-09-30,-0.00301155924600285,-0.0060788557820725,-0.0116729870458793,0.00282954851420446
2020-10-31,8.392032947329349e-05,0.000325271696648042,0.0103976470902773,-0.0015491924194631702
2020-11-30,0.028181202508525297,0.0560539354676904,0.021020161457662702,0.0127241122300711
2020-12-31,0.00643509904719576,0.00947818499151259,0.022959713385729,0.00575353856915699
2021-01-31,-0.00773282786954404,-0.0152716716918653,0.024973351290017,-0.0145146488153668
2021-02-28,-0.0157400871394625,-0.025310501942274702,0.0315723187657183,0.0041702991414610605
2021-03-31,-0.0105561668345248,-0.0146694614990602,0.01485107710225,-0.006401244852717159
2021-04-30,0.0109340080983949,0.0160465893164168,0.0045326194450711595,0.00398476308017433
2021-05-31,0.00646524981877628,0.00575033539141482,0.0005762747632426861,0.00490872627342226
2021-06-30,0.0162640826526313,0.0368370145548152,0.0013676928562048598,-0.00619782395724108
2021-07-31,0.011452805595036898,0.0177244594065437,-0.0108091136910075,0.0086449736122354
2021-08-31,-0.0010965265810408099,-0.0016001331828784098,0.0101426524394321,-0.00151609561666032
2021-09-30,-0.00828091369718536,-0.0118354322821383,0.00913337714909331,0.005742923794619281
2021-10-31,0.0014759221155591202,0.0178624379968777,-0.0031262936377189996,0.00171737534567206
2021-11-30,-0.00182690078363423,0.0023222050137125198,-0.00808320322072498,-0.00105949753150897
2021-12-31,0.0012907052549822702,-0.0039257303644720295,0.0187987661719994,-0.00248371863115145
